Top_counterScore,Jug_counterScore,Mid_counterScore,Bot_counterScore,Uti_counterScore,Team1_Top_attackScore,Team1_Jug_attackScore,Team1_Mid_attackScore,Team1_Bot_attackScore,Team1_Uti_attackScore,Team2_Top_attackScore,Team2_Jug_attackScore,Team2_Mid_attackScore,Team2_Bot_attackScore,Team2_Uti_attackScore,Team1_Top_defenseScore,Team1_Jug_defenseScore,Team1_Mid_defenseScore,Team1_Bot_defenseScore,Team1_Uti_defenseScore,Team2_Top_defenseScore,Team2_Jug_defenseScore,Team2_Mid_defenseScore,Team2_Bot_defenseScore,Team2_Uti_defenseScore,Team1_Top_winRates,Team1_Jug_winRates,Team1_Mid_winRates,Team1_Bot_winRates,Team1_Uti_winRates,Team2_Top_winRates,Team2_Jug_winRates,Team2_Mid_winRates,Team2_Bot_winRates,Team2_Uti_winRates,Team1_comboCounts,Team2_comboCounts,Team1_Top_controlScore,Team1_Jug_controlScore,Team1_Mid_controlScore,Team1_Bot_controlScore,Team1_Uti_controlScore,Team2_Top_controlScore,Team2_Jug_controlScore,Team2_Mid_controlScore,Team2_Bot_controlScore,Team2_Uti_controlScore,TeamVictory
-2675.1176470588234,-472.0740740740741,0.0,-1921.459090909091,0.0,541.26,479.37,487.3,564.03,278.14,380.65,502.65,303.56,505.64,494.54,672.31,730.85,732.02,564.35,457.08,617.64,855.84,530.06,478.03,452.29,50.38,54.82,48.53,55.49,49.77,57.85,56.48,53.62,43.84,48.57,0.0,0.0,1.0528,0.3422,0.124,0.496,0.899,0.9926,0.1449,0.8095,0.1244,0.7095,100
471.1363636363636,98.6,-1574.7058823529412,639.8,-530.5714285714286,541.26,418.29,522.32,490.74,300.64,410.39,384.91,385.22,556.41,278.14,672.31,779.82,599.09,522.4,452.71,699.28,781.74,583.0,592.42,457.08,50.38,43.31,53.32,51.85,47.9,45.8,47.85,53.09,51.48,49.77,0.0,0.0,1.0528,0.1957,0.05,0.209,1.8287,1.2948,0.5082,1.2286,0.1372,0.899,200
0.0,-480.64912280701753,0.0,-2068.755319148936,132.3272727272727,410.39,459.78,508.1,612.05,239.92,503.1,517.72,469.56,526.39,171.68,699.28,695.98,650.2,576.31,273.88,465.82,766.1,775.45,524.93,368.84,45.8,46.34,49.28,56.6,45.16,43.88,57.03,44.31,55.1,47.71,0.0,0.0,1.2948,0.6875,0.0613,0.3441,0.6237,1.2789,0.293,1.1045,0.3548,1.6476,100
84.75,-2288.333333333333,22.857142857142858,-1723.8,-1088.0824742268042,430.68,402.23,516.89,429.1,220.24,384.91,453.96,470.57,477.66,450.75,652.28,749.71,645.05,502.95,377.48,781.74,774.96,541.82,407.62,490.01,51.57,50.26,50.88,48.59,51.34,40.88,65.68,47.26,49.22,53.28,0.0,0.0,0.6772,0.3733,0.7271,0.3392,0.9627,0.5082,0.7876,0.6289,0.5937,1.0387,200
-556.3725490196078,-622.5730337078652,-389.1014492753623,131.12037037037038,234.77551020408163,552.22,502.65,516.89,478.68,222.21,537.38,427.98,519.76,477.06,188.42,762.73,855.84,645.05,519.75,493.17,668.38,850.87,474.95,484.41,562.57,53.63,56.48,50.88,48.59,47.99,46.76,50.1,42.61,50.07,48.6,0.0,0.0,0.7372,0.1449,0.7271,0.2799,1.9354,0.3488,0.6571,0.6562,0.5485,1.6377,200
491.54545454545456,-1034.2439024390244,0.0,-647.7142857142857,-640.1428571428571,552.22,479.37,556.41,485.34,200.17,516.89,427.98,492.81,398.09,303.56,762.73,730.85,592.42,465.65,449.22,645.05,850.87,509.13,437.16,530.06,53.63,54.82,44.31,47.94,54.09,52.68,50.1,40.79,46.27,62.02,1.0,0.0,0.7372,0.3422,0.1372,0.5863,1.1621,0.7271,0.6571,0.0833,1.7157,0.8095,100
-410.0980392156863,-1298.7407407407406,-103.27358490566036,2588.7903225806454,0.0,541.26,428.86,558.91,478.68,398.09,487.12,396.17,516.89,612.05,169.23,672.31,795.69,789.95,519.75,437.16,727.68,859.75,645.05,576.31,502.65,50.38,49.46,55.23,48.59,42.97,52.87,45.9,50.88,56.6,46.07,0.0,0.0,1.0528,0.6172,0.928,0.2799,1.7157,1.3279,0.5652,0.7271,0.3441,1.49,200
709.6,325.6666666666667,-485.125,-755.7857142857143,1587.6666666666667,505.0,479.37,452.37,556.41,373.88,523.97,282.57,408.34,449.29,209.71,790.24,730.85,522.99,592.42,444.15,726.07,581.82,475.57,485.89,487.52,41.04,54.82,57.42,51.48,53.44,51.59,49.41,46.83,45.69,44.28,0.0,0.0,0.559,0.3422,1.3515,0.1372,0.9365,0.5041,1.4034,0.81,0.0913,1.2612,200
-1456.0,546.0,0.0,192.625,0.0,519.76,384.91,565.44,429.1,423.28,537.38,415.74,482.45,501.32,340.25,474.95,781.74,514.35,502.95,365.5,668.38,865.61,463.45,532.97,412.31,40.55,47.85,57.55,48.59,49.62,46.76,51.46,44.27,44.14,51.66,0.0,0.0,0.6562,0.5082,0.0734,0.3392,1.3834,0.3488,5.5202,1.0831,0.5861,1.0497,200
-556.3725490196078,-753.0,643.1818181818181,-321.7156862745098,-1764.571428571429,537.38,455.78,470.57,410.72,340.25,552.22,472.78,492.81,505.64,242.87,668.38,684.53,541.82,454.1,412.31,762.73,855.81,509.13,478.03,501.28,46.76,49.0,47.26,50.76,51.66,53.63,52.52,40.79,43.84,51.98,0.0,0.0,0.3488,1.1899,0.6289,0.8977,1.0497,0.7372,0.5369,0.0833,0.1244,1.3264,200
-539.1538461538462,532.5,-1686.4,112.29577464788731,-58.23893805309734,497.03,427.98,482.45,505.64,239.92,541.26,463.23,458.65,485.34,222.21,754.04,850.87,463.45,478.03,273.88,672.31,847.45,609.26,465.65,493.17,49.26,50.1,44.27,43.84,45.16,50.38,40.79,52.34,47.94,47.99,1.0,0.0,0.3157,0.6571,1.0831,0.1244,0.6237,1.0528,0.2196,0.6712,0.5863,1.9354,100
-1274.7894736842106,1575.2222222222222,0.0,2588.7903225806454,-638.7692307692307,430.68,359.16,303.56,478.68,280.7,380.65,459.78,340.25,612.05,171.68,652.28,953.59,530.06,519.75,425.38,617.64,695.98,412.31,576.31,368.84,51.57,51.05,53.62,48.59,43.28,57.85,46.34,44.15,56.6,47.71,0.0,0.0,0.6772,1.4015,0.8095,0.2799,0.8327,0.9926,0.6875,1.0497,0.3441,1.6476,200
-390.578947368421,0.0,0.0,-3454.2,0.0,523.97,479.53,340.25,489.9,171.68,541.26,300.95,372.79,468.03,487.8,726.07,585.06,412.31,483.6,368.84,672.31,770.51,533.88,480.09,664.78,51.59,52.91,44.15,54.16,47.71,50.38,38.79,50.68,44.37,43.61,0.0,0.0,0.5041,0.2324,1.0497,0.5384,1.6476,1.0528,1.3539,1.3551,0.8545,1.5233,100
-170.2,0.0,0.0,-306.5405405405405,649.8461538461538,497.03,472.78,511.59,410.72,434.54,516.01,371.57,477.06,556.41,222.21,754.04,855.81,523.9,454.1,372.3,512.66,844.41,484.41,592.42,493.17,49.26,52.52,48.7,50.76,51.94,56.76,55.84,44.31,51.48,47.99,0.0,1.0,0.3157,0.5369,0.4683,0.8977,1.39,0.9125,1.472,0.5485,0.1372,1.9354,200
0.0,149.4,-208.6,35.875,1467.4615384615386,420.11,393.16,434.54,526.39,450.75,364.54,453.44,508.1,490.74,200.17,602.02,909.86,372.3,524.93,490.01,798.32,757.14,650.2,522.4,449.22,46.85,43.14,54.88,55.1,53.28,46.88,41.55,49.28,51.85,54.09,0.0,0.0,0.9363,0.567,1.39,0.3548,1.0387,0.5021,0.2073,0.0613,0.209,1.1621,200
-202.75675675675677,-1524.0,-2035.0,2372.878048780488,209.2962962962963,549.02,489.38,372.79,340.25,450.75,497.03,396.17,385.22,612.05,303.56,554.26,626.21,533.88,412.31,490.01,754.04,859.75,583.0,576.31,530.06,42.12,50.89,50.68,53.29,53.28,49.26,45.9,53.09,56.6,62.02,0.0,0.0,0.3259,0.666,1.3551,1.0497,1.0387,0.3157,0.5652,1.2286,0.3441,0.8095,100
-1272.4444444444443,-457.55555555555554,-1279.15625,1270.3076923076924,412.8421052631579,420.11,396.7,519.76,429.1,214.18,458.45,455.78,460.0,478.42,251.09,602.02,783.23,474.95,502.95,376.37,689.99,684.53,586.55,448.0,435.65,46.85,52.87,42.61,48.59,56.97,48.69,49.0,53.9,46.81,45.64,0.0,0.0,0.9363,0.9065,0.6562,0.3392,1.2132,0.3082,1.1899,0.7818,0.4713,0.465,200
606.2631578947369,0.0,225.5,103.70588235294116,33.47058823529412,461.16,371.57,487.3,505.64,200.48,430.68,370.82,460.0,489.9,280.7,667.9,844.41,732.02,478.03,440.22,652.28,789.14,586.55,483.6,425.38,48.8,55.84,48.53,43.84,49.01,51.57,55.46,53.9,54.16,43.28,0.0,0.0,0.6737,1.472,0.124,0.1244,0.9728,0.6772,0.8041,0.7818,0.5384,0.8327,100
0.0,-245.43939393939397,-717.175,-321.7156862745098,91.88636363636364,446.93,393.16,511.59,410.72,373.88,268.8,427.98,492.81,505.64,286.8,852.43,909.86,523.9,454.1,444.15,395.52,850.87,509.13,478.03,446.05,46.67,43.14,48.7,50.76,53.44,40.55,50.1,40.79,43.84,52.86,0.0,0.0,0.8327,0.567,0.4683,0.8977,0.9365,1.4508,0.6571,0.0833,0.1244,1.5989,200
0.0,-712.9,1094.888888888889,-533.8888888888889,0.0,508.1,335.15,516.89,477.06,200.17,455.78,502.65,479.53,564.03,371.57,650.2,876.64,645.05,484.41,449.22,684.53,855.84,585.06,564.35,844.41,45.53,54.06,50.88,50.07,54.09,56.74,56.48,53.08,55.49,32.63,0.0,0.0,0.0613,1.2169,0.7271,0.5485,1.1621,1.1899,0.1449,0.2324,0.496,1.472,200
-867.0,57.31578947368421,608.9324324324324,477.125,-132.54901960784315,458.45,393.16,460.0,429.1,239.92,555.24,453.96,516.89,398.09,251.09,689.99,909.86,586.55,502.95,273.88,556.74,774.96,645.05,437.16,435.65,48.69,43.14,53.9,48.59,45.16,52.63,65.68,50.88,46.27,45.64,0.0,0.0,0.3082,0.567,0.7818,0.3392,0.6237,0.4889,0.7876,0.7271,1.7157,0.465,100
-543.5555555555555,-1390.0243902439024,-226.5,-277.4736842105263,1295.171875,425.37,431.2,558.91,410.72,200.48,516.89,393.16,522.32,489.9,450.75,541.96,824.99,789.95,454.1,440.22,645.05,909.86,599.09,483.6,490.01,48.46,58.1,55.23,50.76,49.01,52.68,43.14,53.32,54.16,53.28,0.0,0.0,1.0403,0.6905,0.928,0.8977,0.9728,0.7271,0.567,0.05,0.5384,1.0387,100
0.0,79.66101694915254,0.0,-591.986301369863,-745.695652173913,396.17,479.37,335.15,521.73,243.59,552.22,431.2,394.25,505.64,242.87,859.75,730.85,876.64,527.27,387.34,762.73,824.99,433.0,478.03,501.28,40.55,54.82,44.31,49.52,48.9,53.63,58.1,43.94,43.84,51.98,1.0,0.0,0.5652,0.3422,1.2169,0.0862,0.959,0.7372,0.6905,0.8828,0.1244,1.3264,200
498.4736842105263,-68.66666666666667,0.0,0.0,825.5714285714286,384.33,472.78,488.24,340.25,214.18,497.03,459.23,537.38,651.16,200.48,665.97,855.81,759.18,412.31,376.37,754.04,603.85,668.38,660.02,440.22,49.19,52.52,46.26,53.29,56.97,49.26,48.12,49.41,60.81,49.01,0.0,0.0,1.081,0.5369,0.5021,1.0497,1.2132,0.3157,1.0993,0.3488,0.5989,0.9728,100
-913.695652173913,-214.2,-396.6875,-1086.8,0.0,552.22,427.98,460.0,556.41,197.28,461.16,359.16,511.59,478.42,398.09,762.73,850.87,586.55,592.42,497.74,667.9,953.59,523.9,448.0,437.16,53.63,50.1,53.9,51.48,46.32,48.8,51.05,48.7,46.81,42.97,0.0,1.0,0.7372,0.6571,0.7818,0.1372,1.1498,0.6737,1.4015,0.4683,0.4713,1.7157,200
-395.5348837209302,819.9047619047619,-1686.4,-0.1363636363636363,-714.1452991452992,487.12,453.44,482.45,350.66,450.75,481.22,396.17,458.65,505.64,373.88,727.68,757.14,463.45,731.78,490.01,677.45,859.75,609.26,478.03,444.15,52.87,41.55,44.27,61.19,53.28,51.42,45.9,52.34,43.84,53.44,1.0,0.0,1.3279,0.2073,1.0831,1.0588,1.0387,0.5722,0.5652,0.6712,0.1244,0.9365,100
0.0,-551.8,-593.5,-191.34722222222223,-684.4166666666666,481.22,359.16,522.32,505.64,242.87,577.24,431.2,408.34,429.1,300.64,677.45,953.59,599.09,478.03,501.28,435.68,824.99,475.57,502.95,452.71,51.42,51.05,53.32,43.84,51.98,40.55,58.1,46.83,48.59,47.9,0.0,0.0,0.5722,1.4015,0.05,0.1244,1.3264,0.7392,0.6905,0.81,0.3392,1.8287,200
1847.611111111111,1185.2727272727273,-998.0,131.12037037037038,-1033.938775510204,487.12,393.16,479.53,477.06,303.56,488.24,502.65,472.56,478.68,220.24,727.68,909.86,585.06,484.41,530.06,759.18,855.84,476.64,519.75,377.48,52.87,43.14,53.08,50.07,62.02,48.48,56.48,45.75,48.59,51.34,0.0,0.0,1.3279,0.567,0.2324,0.5485,0.8095,0.5021,0.1449,0.8053,0.2799,0.9627,100
0.0,-323.16,-720.55,-1463.9814814814815,-526.9411764705883,394.25,367.57,466.62,564.03,222.21,565.44,384.91,470.57,410.72,243.59,433.0,879.69,516.28,564.35,493.17,514.35,781.74,541.82,454.1,387.34,40.55,48.55,51.08,55.49,47.99,52.8,47.85,47.26,50.76,48.9,0.0,0.0,0.8828,0.7627,0.7717,0.496,1.9354,0.0734,0.5082,0.6289,0.8977,0.959,200
0.0,1937.4375,0.0,-846.75,578.975,516.89,472.78,459.23,398.09,373.88,214.18,393.16,502.23,410.72,200.48,645.05,855.81,603.85,437.16,444.15,376.37,909.86,363.77,454.1,440.22,52.68,52.52,40.48,46.27,53.44,40.55,43.14,57.5,50.76,49.01,0.0,0.0,0.7271,0.5369,1.0993,1.7157,0.9365,1.2132,0.567,0.7977,0.8977,0.9728,100
-225.1,-777.75,-507.63461538461536,446.7272727272728,33.47058823529412,477.52,396.17,511.59,489.9,200.48,461.16,300.95,519.76,501.32,280.7,769.69,859.75,523.9,483.6,440.22,667.9,770.51,474.95,532.97,425.38,38.71,45.9,48.7,54.16,49.01,48.8,38.79,42.61,44.14,43.28,1.0,0.0,0.2269,0.5652,0.4683,0.5384,0.9728,0.6737,1.3539,0.6562,0.5861,0.8327,100
-1198.0,321.22222222222223,57.78947368421053,-93.80622837370242,190.89622641509436,565.44,396.17,511.59,505.64,373.88,487.12,479.37,479.53,478.68,239.92,514.35,859.75,523.9,478.03,444.15,727.68,730.85,585.06,519.75,273.88,52.8,45.9,48.7,43.84,53.44,52.87,54.82,53.08,48.59,45.16,0.0,0.0,0.0734,0.5652,0.4683,0.1244,0.9365,1.3279,0.3422,0.2324,0.2799,0.6237,100
790.4,112.32142857142856,-1041.1666666666667,-1969.123595505618,-326.875,384.33,427.98,474.82,478.68,340.25,523.97,428.86,516.89,564.03,222.21,665.97,850.87,371.53,519.75,412.31,726.07,795.69,645.05,564.35,493.17,49.19,50.1,48.3,48.59,51.66,51.59,49.46,50.88,55.49,47.99,0.0,0.0,1.081,0.6571,0.9556,0.2799,1.0497,0.5041,0.6172,0.7271,0.496,1.9354,200
47.75,-1356.8823529411766,-957.6153846153846,-728.2142857142857,82.47619047619048,411.68,431.2,519.76,561.96,220.24,537.38,651.16,487.8,477.06,200.17,794.83,824.99,474.95,514.0,377.48,668.38,660.02,664.78,484.41,449.22,49.04,58.1,42.61,52.43,51.34,46.76,48.17,47.99,50.07,54.09,1.0,0.0,1.3334,0.6905,0.6562,0.289,0.9627,0.3488,0.5989,1.5233,0.5485,1.1621,100
0.0,-427.9230769230769,-227.25396825396825,354.0625,929.6533333333332,461.74,472.78,466.62,410.72,450.75,460.0,431.2,516.89,651.16,243.59,886.98,855.81,516.28,454.1,490.01,586.55,824.99,645.05,660.02,387.34,57.41,52.52,51.08,50.76,53.28,52.94,58.1,50.88,60.81,48.9,0.0,0.0,0.3409,0.5369,0.7717,0.8977,1.0387,0.7818,0.6905,0.7271,0.5989,0.959,100
581.9473684210526,300.1764705882353,-630.1506849315068,1458.758389261745,212.8118811881188,395.45,427.98,511.59,564.03,220.24,477.52,453.44,516.89,501.32,278.14,597.65,850.87,523.9,564.35,377.48,769.69,757.14,645.05,532.97,457.08,51.24,50.1,48.7,55.49,51.34,38.71,41.55,50.88,44.14,49.77,0.0,0.0,0.2573,0.6571,0.4683,0.496,0.9627,0.2269,0.2073,0.7271,0.5861,0.899,100
456.52272727272725,321.22222222222223,-630.1506849315068,2504.875,-464.425,552.22,396.17,511.59,612.05,222.21,497.03,479.37,516.89,477.06,200.17,762.73,859.75,523.9,576.31,493.17,754.04,730.85,645.05,484.41,449.22,53.63,45.9,48.7,56.6,47.99,49.26,54.82,50.88,50.07,54.09,0.0,0.0,0.7372,0.5652,0.4683,0.3441,1.9354,0.3157,0.3422,0.7271,0.5485,1.1621,200
-1492.8235294117646,-622.5730337078652,65.58,-7.130434782608695,-157.25,469.56,427.98,519.76,526.39,214.22,516.89,502.65,492.81,449.29,303.56,775.45,850.87,474.95,524.93,560.41,645.05,855.84,509.13,485.89,530.06,53.32,50.1,42.61,55.1,53.65,52.68,56.48,40.79,45.69,62.02,0.0,0.0,1.1045,0.6571,0.6562,0.3548,1.1193,0.7271,0.1449,0.0833,0.0913,0.8095,200
-465.3333333333333,-480.561403508772,561.1666666666666,-1364.6440677966102,-745.695652173913,497.03,396.7,489.38,521.73,243.59,508.1,396.17,511.59,564.03,242.87,754.04,783.23,626.21,527.27,387.34,650.2,859.75,523.9,564.35,501.28,49.26,52.87,51.41,49.52,48.9,45.53,45.9,48.7,55.49,51.98,1.0,0.0,0.3157,0.9065,0.666,0.0862,0.959,0.0613,0.5652,0.4683,0.496,1.3264,200
0.0,406.625,0.0,-2785.757575757576,68.51428571428572,380.65,463.23,462.89,398.09,222.21,302.85,396.17,487.8,612.05,171.68,617.64,847.45,549.77,437.16,493.17,697.25,859.75,664.78,576.31,368.84,57.85,40.79,49.12,46.27,47.99,40.55,45.9,47.99,56.6,47.71,0.0,0.0,0.9926,0.2196,0.4199,1.7157,1.9354,1.597,0.5652,1.5233,0.3441,1.6476,100
902.5641025641024,223.46296296296296,-5.833333333333333,0.0,505.015625,516.89,396.7,522.32,564.03,278.14,481.22,384.91,530.61,477.66,303.56,645.05,783.23,599.09,564.35,457.08,677.45,781.74,475.85,407.62,530.06,52.68,52.87,53.32,55.49,49.77,51.42,47.85,56.78,49.22,62.02,0.0,0.0,0.7271,0.9065,0.05,0.496,0.899,0.5722,0.5082,1.113,0.5937,0.8095,100
0.0,72.9047619047619,1621.9333333333334,-597.0528301886792,-526.9411764705883,555.24,367.57,459.23,449.29,243.59,446.93,396.7,408.34,505.64,222.21,556.74,879.69,603.85,485.89,387.34,852.43,783.23,475.57,478.03,493.17,52.63,48.55,40.48,45.69,48.9,46.67,52.87,46.83,43.84,47.99,0.0,0.0,0.4889,0.7627,1.0993,0.0913,0.959,0.8327,0.9065,0.81,0.1244,1.9354,200
-1471.0833333333333,1510.7636363636364,-945.7142857142856,-1463.9814814814815,0.0,411.68,502.65,453.44,410.72,222.21,516.89,396.17,511.59,564.03,367.57,794.83,855.84,757.14,454.1,493.17,645.05,859.75,523.9,564.35,879.69,49.04,56.48,48.19,50.76,47.99,52.68,45.9,48.7,55.49,32.63,0.0,0.0,1.3334,0.1449,0.2073,0.8977,1.9354,0.7271,0.5652,0.4683,0.496,0.7627,100
-163.28571428571428,-471.4848484848485,-103.27358490566036,86.47804878048781,615.304347826087,350.66,384.91,558.91,526.39,286.8,458.45,472.78,516.89,478.68,243.59,731.78,781.74,789.95,524.93,446.05,689.99,855.81,645.05,519.75,387.34,47.24,47.85,55.23,55.1,52.86,48.69,52.52,50.88,48.59,48.9,0.0,0.0,1.0588,0.5082,0.928,0.3548,1.5989,0.3082,0.5369,0.7271,0.2799,0.959,100
633.65625,-913.5357142857144,107.625,743.25,-189.33333333333331,497.03,384.91,466.62,477.06,427.57,537.38,427.98,452.37,501.32,373.88,754.04,781.74,516.28,484.41,550.75,668.38,850.87,522.99,532.97,444.15,49.26,47.85,51.08,50.07,32.63,46.76,50.1,57.42,44.14,53.44,0.0,0.0,0.3157,0.5082,0.7717,0.5485,1.4354,0.3488,0.6571,1.3515,0.5861,0.9365,200
1333.2857142857142,0.0,-863.3333333333334,-763.2162162162163,19.4,461.74,463.23,340.25,564.03,278.14,497.03,418.09,280.7,490.74,398.09,886.98,847.45,412.31,564.35,457.08,754.04,1014.83,425.38,522.4,437.16,57.41,40.79,44.15,55.49,49.77,49.26,44.95,53.85,51.85,42.97,0.0,0.0,0.3409,0.2196,1.0497,0.496,0.899,0.3157,0.7715,0.8327,0.209,1.7157,100
-636.1111111111111,-245.43939393939397,-305.6428571428572,121.55913978494624,-200.35294117647055,523.97,427.98,558.91,505.64,169.23,481.22,393.16,458.65,340.25,200.48,726.07,850.87,789.95,478.03,502.65,677.45,909.86,609.26,412.31,440.22,51.59,50.1,55.23,43.84,46.07,51.42,43.14,52.34,53.29,49.01,0.0,0.0,0.5041,0.6571,0.928,0.1244,1.49,0.5722,0.567,0.6712,1.0497,0.9728,100
935.0,0.0,0.0,0.0,0.0,481.22,423.28,488.24,651.16,394.25,477.52,472.78,395.45,517.72,243.59,677.45,365.5,759.18,660.02,433.0,769.69,855.81,597.65,766.1,387.34,51.42,24.32,46.26,60.81,32.63,38.71,52.52,40.35,40.26,48.9,0.0,0.0,0.5722,1.3834,0.5021,0.5989,0.8828,0.2269,0.5369,0.2573,0.293,0.959,100
902.5641025641024,-1474.0,0.0,86.47804878048781,-102.5609756097561,481.22,453.96,472.56,478.68,242.87,516.89,349.06,439.75,526.39,239.92,677.45,774.96,476.64,519.75,501.28,645.05,726.17,601.26,524.93,273.88,51.42,65.68,45.75,48.59,51.98,52.68,44.1,48.3,55.1,45.16,0.0,0.0,0.5722,0.7876,0.8053,0.2799,1.3264,0.7271,0.9655,0.992,0.3548,0.6237,100
38.66666666666666,43.625,450.89473684210526,-349.32,10.909090909090908,497.03,479.37,460.0,478.42,251.09,565.44,453.44,474.73,526.39,220.24,754.04,730.85,586.55,448.0,435.65,514.35,757.14,492.78,524.93,377.48,49.26,54.82,53.9,46.81,45.64,52.8,41.55,55.43,55.1,51.34,0.0,0.0,0.3157,0.3422,0.7818,0.4713,0.465,0.0734,0.2073,1.1359,0.3548,0.9627,100
472.4,-8.5,238.25,570.6065573770492,-430.26666666666665,457.47,472.78,530.61,478.68,286.8,461.16,502.65,565.44,429.1,214.22,729.15,855.81,475.85,519.75,446.05,667.9,855.84,514.35,502.95,560.41,52.89,52.52,56.78,48.59,52.86,48.8,56.48,57.55,48.59,53.65,0.0,0.0,0.8596,0.5369,1.113,0.2799,1.5989,0.6737,0.1449,0.0734,0.3392,1.1193,200
0.0,0.0,-51.9,1299.3620689655172,-404.3333333333333,481.22,411.68,470.57,490.74,450.75,419.31,446.93,474.73,505.64,474.82,677.45,794.83,541.82,522.4,490.01,562.82,852.43,492.78,478.03,371.53,51.42,24.32,47.26,51.85,53.28,52.94,47.06,55.43,43.84,47.95,0.0,0.0,0.5722,1.3334,0.6289,0.209,1.0387,0.7834,0.8327,1.1359,0.1244,0.9556,200
1679.5555555555557,-226.7142857142857,-669.0,-944.5176470588236,-163.05263157894737,395.45,523.97,340.25,478.68,286.8,298.58,396.17,459.23,556.41,282.57,597.65,726.07,412.31,519.75,446.05,653.75,859.75,603.85,592.42,581.82,51.24,50.68,44.15,48.59,52.86,42.55,45.9,40.48,51.48,54.19,0.0,0.0,0.2573,0.5041,1.0497,0.2799,1.5989,1.2287,0.5652,1.0993,0.1372,1.4034,100
-729.0434782608696,81.63793103448276,-396.45454545454544,-591.986301369863,-312.27272727272725,458.45,459.78,558.91,505.64,474.82,430.68,427.98,491.31,521.73,243.59,689.99,695.98,789.95,478.03,371.53,652.28,850.87,572.96,527.27,387.34,48.69,46.34,55.23,43.84,47.95,51.57,50.1,55.06,49.52,48.9,0.0,1.0,0.3082,0.6875,0.928,0.1244,0.9556,0.6772,0.6571,0.7336,0.0862,0.959,100
2016.7777777777776,263.4897959183673,0.0,826.875,0.0,455.78,517.72,335.15,490.74,434.54,410.39,384.91,508.1,477.06,487.12,684.53,766.1,876.64,522.4,372.3,699.28,781.74,650.2,484.41,727.68,56.74,57.03,44.31,51.85,51.94,45.8,47.85,49.28,50.07,42.86,0.0,0.0,1.1899,0.293,1.2169,0.209,1.39,1.2948,0.5082,0.0613,0.5485,1.3279,200
2016.7777777777776,704.015625,-593.5,1099.8541666666667,-526.9411764705883,410.39,393.16,522.32,612.05,222.21,455.78,479.37,408.34,521.73,243.59,699.28,909.86,599.09,576.31,493.17,684.53,730.85,475.57,527.27,387.34,45.8,43.14,53.32,56.6,47.99,56.74,54.82,46.83,49.52,48.9,0.0,1.0,1.2948,0.567,0.05,0.3441,1.9354,1.1899,0.3422,0.81,0.0862,0.959,200
0.0,-294.8928571428572,-913.875,-217.62295081967213,-104.33333333333331,519.76,396.7,516.89,398.09,282.57,430.68,427.98,472.56,505.64,171.68,474.95,783.23,645.05,437.16,581.82,652.28,850.87,476.64,478.03,368.84,40.55,52.87,50.88,46.27,54.19,51.57,50.1,45.75,43.84,47.71,0.0,0.0,0.6562,0.9065,0.7271,1.7157,1.4034,0.6772,0.6571,0.8053,0.1244,1.6476,100
686.9090909090909,361.77777777777777,-805.5217391304348,-1162.6486486486488,-45.0,565.44,402.23,516.89,478.42,222.21,469.56,417.87,487.3,478.68,398.09,514.35,749.71,645.05,448.0,493.17,775.45,852.11,732.02,519.75,437.16,52.8,50.26,50.88,46.81,47.99,53.32,49.11,48.53,48.59,42.97,0.0,0.0,0.0734,0.3733,0.7271,0.4713,1.9354,1.1045,0.3544,0.124,0.2799,1.7157,200
55.69767441860465,311.6923076923077,1308.1666666666667,-1969.123595505618,-58.23893805309734,487.12,268.8,565.44,478.68,239.92,537.38,427.98,511.59,564.03,222.21,727.68,395.52,514.35,519.75,273.88,668.38,850.87,523.9,564.35,493.17,52.87,55.8,57.55,48.59,45.16,46.76,50.1,48.7,55.49,47.99,0.0,0.0,1.3279,1.4508,0.0734,0.2799,0.6237,0.3488,0.6571,0.4683,0.496,1.9354,100
-906.4150943396228,-754.0625,295.3454545454546,131.12037037037038,-637.0217391304348,487.12,427.98,558.91,478.68,340.25,552.22,300.95,511.59,477.06,220.24,727.68,850.87,789.95,519.75,412.31,762.73,770.51,523.9,484.41,377.48,52.87,50.1,55.23,48.59,51.66,53.63,38.79,48.7,50.07,51.34,0.0,0.0,1.3279,0.6571,0.928,0.2799,1.0497,0.7372,1.3539,0.4683,0.5485,0.9627,100
0.0,385.6666666666667,0.0,-93.80622837370242,-939.0714285714286,373.88,431.2,461.74,505.64,169.23,446.93,428.86,457.47,478.68,303.56,444.15,824.99,886.98,478.03,502.65,852.43,795.69,729.15,519.75,530.06,56.67,58.1,56.06,43.84,46.07,46.67,49.46,44.31,48.59,62.02,0.0,0.0,0.9365,0.6905,0.3409,0.1244,1.49,0.8327,0.6172,0.8596,0.2799,0.8095,100
0.0,-1047.388888888889,-982.0370370370372,861.9629629629629,-1088.392857142857,537.38,384.91,452.37,340.25,450.75,516.01,479.37,460.0,449.29,350.66,668.38,781.74,522.99,412.31,490.01,512.66,730.85,586.55,485.89,731.78,46.76,47.85,57.42,53.29,53.28,56.76,54.82,53.9,45.69,47.77,0.0,0.0,0.3488,0.5082,1.3515,1.0497,1.0387,0.9125,0.3422,0.7818,0.0913,1.0588,100
